2014-05-01;201405;2014
2014-05-03;201405;2014
2014-05-07;201405;2014
2014-05-08;201405;2014
2014-05-14;201405;2014
2014-05-18;201405;2014
2014-05-22;201405;2014
2014-06-02;201406;2014
2014-06-04;201406;2014
2014-06-06;201406;2014
2014-06-07;201406;2014
2014-06-08;201406;2014
2014-06-13;201406;2014
2014-06-15;201406;2014
2014-06-16;201406;2014
2014-06-19;201406;2014
2014-06-20;201406;2014
2014-06-24;201406;2014
2014-06-25;201406;2014
2014-06-27;201406;2014
2014-06-29;201406;2014
2014-07-06;201407;2014
2014-07-07;201407;2014
2014-07-17;201407;2014
2014-07-22;201407;2014
2014-07-25;201407;2014
2014-08-03;201408;2014
2014-08-07;201408;2014
2014-08-08;201408;2014
2014-08-10;201408;2014
2014-08-13;201408;2014
2014-08-22;201408;2014
2014-08-26;201408;2014
2014-09-02;201409;2014
2014-09-05;201409;2014
2014-09-06;201409;2014
2014-09-11;201409;2014
2014-09-17;201409;2014
2014-09-18;201409;2014
2014-09-26;201409;2014
2014-09-27;201409;2014
2014-09-28;201409;2014
2014-09-29;201409;2014
2014-09-30;201409;2014
2014-10-01;201410;2014
2014-10-06;201410;2014
2014-10-07;201410;2014
2014-10-11;201410;2014
2014-10-14;201410;2014
2014-10-19;201410;2014
2014-10-21;201410;2014
2014-10-22;201410;2014
2014-10-26;201410;2014
2014-10-28;201410;2014
2014-10-31;201410;2014
2014-11-02;201411;2014
2014-11-04;201411;2014
2014-11-06;201411;2014
2014-11-07;201411;2014
2014-11-08;201411;2014
2014-11-10;201411;2014
2014-11-11;201411;2014
2014-11-15;201411;2014
2014-11-20;201411;2014
2014-11-24;201411;2014
2014-11-28;201411;2014
2014-11-30;201411;2014
2014-12-02;201412;2014
2014-12-18;201412;2014
2014-01-01;201401;2014
2014-01-04;201401;2014
2014-01-07;201401;2014
2014-01-10;201401;2014
2014-01-13;201401;2014
2014-01-14;201401;2014
2014-01-17;201401;2014
2014-01-21;201401;2014
2014-01-25;201401;2014
2014-01-29;201401;2014
2014-01-31;201401;2014
2014-02-01;201402;2014
2014-02-12;201402;2014
2014-02-13;201402;2014
2014-02-16;201402;2014
2014-02-17;201402;2014
2014-02-22;201402;2014
2014-02-23;201402;2014
2014-03-01;201403;2014
2014-03-05;201403;2014
2014-03-08;201403;2014
2014-03-10;201403;2014
2014-03-14;201403;2014
2014-03-15;201403;2014
2014-03-16;201403;2014
2014-03-19;201403;2014
2014-03-29;201403;2014
2014-04-05;201404;2014
2016-09-10;201609;2016
2016-09-11;201609;2016
2016-09-14;201609;2016
2016-09-16;201609;2016
2016-09-20;201609;2016
2016-09-23;201609;2016
2016-09-25;201609;2016
2016-09-26;201609;2016
2016-09-29;201609;2016
2016-09-30;201609;2016
2016-10-02;201610;2016
2016-10-03;201610;2016
2016-10-11;201610;2016
2016-10-12;201610;2016
2016-10-16;201610;2016
2016-10-18;201610;2016
2016-10-23;201610;2016
2016-10-24;201610;2016
2016-10-29;201610;2016
2016-10-31;201610;2016
2016-11-01;201611;2016
2016-11-02;201611;2016
2016-11-05;201611;2016
2016-11-10;201611;2016
2016-11-11;201611;2016
2016-11-15;201611;2016
2016-11-18;201611;2016
2016-12-02;201612;2016
2016-12-04;201612;2016
2016-12-06;201612;2016
2016-12-10;201612;2016
2016-12-13;201612;2016
2016-12-17;201612;2016
2016-12-19;201612;2016
2016-12-30;201612;2016
2015-01-01;201501;2015
2015-01-05;201501;2015
2015-01-06;201501;2015
2015-01-07;201501;2015
2015-01-09;201501;2015
2015-01-12;201501;2015
2015-01-13;201501;2015
2015-01-16;201501;2015
2015-01-19;201501;2015
2015-01-24;201501;2015
2015-01-25;201501;2015
2015-01-28;201501;2015
2015-01-29;201501;2015
2015-01-30;201501;2015
2015-02-04;201502;2015
2015-02-05;201502;2015
2015-02-08;201502;2015
2016-04-08;201604;2016
2016-04-09;201604;2016
2016-04-12;201604;2016
2016-04-13;201604;2016
2016-04-15;201604;2016
2016-04-16;201604;2016
2016-04-17;201604;2016
2016-04-21;201604;2016
2016-04-29;201604;2016
2016-04-30;201604;2016
2016-05-03;201605;2016
2016-05-06;201605;2016
2016-05-07;201605;2016
2016-05-08;201605;2016
2016-05-10;201605;2016
2016-05-11;201605;2016
2016-05-13;201605;2016
2016-05-14;201605;2016
2016-05-15;201605;2016
2016-05-16;201605;2016
2016-05-17;201605;2016
2016-05-18;201605;2016
2016-05-19;201605;2016
2016-05-20;201605;2016
2016-05-21;201605;2016
2016-05-22;201605;2016
2016-05-24;201605;2016
2016-05-27;201605;2016
2016-05-28;201605;2016
2016-05-29;201605;2016
2016-05-30;201605;2016
2016-05-31;201605;2016
2016-06-02;201606;2016
2016-06-03;201606;2016
2016-06-05;201606;2016
2016-06-06;201606;2016
2016-06-07;201606;2016
2016-06-08;201606;2016
2016-06-09;201606;2016
2016-06-10;201606;2016
2016-06-11;201606;2016
2016-06-12;201606;2016
2016-06-13;201606;2016
2016-06-15;201606;2016
2016-06-16;201606;2016
2016-06-17;201606;2016
2016-06-18;201606;2016
2016-06-20;201606;2016
2016-06-22;201606;2016
2016-06-23;201606;2016
2016-06-26;201606;2016
2016-06-28;201606;2016
2014-04-12;201404;2014
2014-04-15;201404;2014
2014-04-16;201404;2014
2014-04-17;201404;2014
2014-04-21;201404;2014
2014-04-22;201404;2014
2014-04-26;201404;2014
2014-05-05;201405;2014
2014-05-12;201405;2014
2014-05-13;201405;2014
2014-05-16;201405;2014
2014-05-27;201405;2014
2014-05-28;201405;2014
2014-05-30;201405;2014
2014-06-01;201406;2014
2014-06-05;201406;2014
2014-06-12;201406;2014
2014-06-14;201406;2014
2014-06-18;201406;2014
2014-06-22;201406;2014
2014-06-23;201406;2014
2014-06-30;201406;2014
2014-07-01;201407;2014
2014-07-02;201407;2014
2014-07-03;201407;2014
2014-07-04;201407;2014
2014-07-11;201407;2014
2014-07-14;201407;2014
2014-07-16;201407;2014
2014-07-19;201407;2014
2014-07-24;201407;2014
2014-07-28;201407;2014
2014-07-29;201407;2014
2014-07-30;201407;2014
2014-07-31;201407;2014
2014-08-01;201408;2014
2014-08-02;201408;2014
2014-08-04;201408;2014
2014-08-11;201408;2014
2014-08-17;201408;2014
2014-08-20;201408;2014
2014-08-23;201408;2014
2014-08-24;201408;2014
2014-08-27;201408;2014
2014-08-28;201408;2014
2014-09-03;201409;2014
2016-07-13;201607;2016
2016-07-14;201607;2016
2016-07-15;201607;2016
2016-07-16;201607;2016
2016-07-17;201607;2016
2016-07-18;201607;2016
2016-07-19;201607;2016
2016-07-20;201607;2016
2016-07-21;201607;2016
2016-07-22;201607;2016
2016-07-23;201607;2016
2016-07-24;201607;2016
2016-07-25;201607;2016
2016-07-26;201607;2016
2016-07-27;201607;2016
2016-07-28;201607;2016
2016-07-29;201607;2016
2016-07-30;201607;2016
2016-07-31;201607;2016
2016-08-01;201608;2016
2016-08-02;201608;2016
2016-08-03;201608;2016
2016-08-04;201608;2016
2016-08-05;201608;2016
2016-08-06;201608;2016
2016-08-07;201608;2016
2016-08-08;201608;2016
2016-08-09;201608;2016
2016-08-10;201608;2016
2016-08-11;201608;2016
2016-08-12;201608;2016
2016-08-13;201608;2016
2016-08-14;201608;2016
2016-08-15;201608;2016
2016-08-16;201608;2016
2016-08-17;201608;2016
2016-08-18;201608;2016
2016-08-19;201608;2016
2016-08-20;201608;2016
2016-08-21;201608;2016
2016-08-22;201608;2016
2016-08-23;201608;2016
2016-08-24;201608;2016
2016-08-25;201608;2016
2016-08-26;201608;2016
2016-08-27;201608;2016
2016-08-28;201608;2016
2016-08-29;201608;2016
2016-08-30;201608;2016
2016-08-31;201608;2016
2016-09-01;201609;2016
2016-09-02;201609;2016
2016-09-03;201609;2016
2016-09-04;201609;2016
2016-09-05;201609;2016
2016-09-06;201609;2016
2016-09-07;201609;2016
2016-09-08;201609;2016
2015-02-10;201502;2015
2015-02-11;201502;2015
2015-02-12;201502;2015
2015-02-13;201502;2015
2015-02-14;201502;2015
2015-02-15;201502;2015
2015-02-16;201502;2015
2015-02-17;201502;2015
2015-02-18;201502;2015
2015-02-19;201502;2015
2015-02-20;201502;2015
2015-02-21;201502;2015
2015-02-22;201502;2015
2015-02-23;201502;2015
2015-02-24;201502;2015
2015-02-25;201502;2015
2015-02-26;201502;2015
2015-02-27;201502;2015
2015-02-28;201502;2015
2015-03-01;201503;2015
2015-03-02;201503;2015
2015-03-03;201503;2015
2015-03-04;201503;2015
2015-03-05;201503;2015
2015-03-06;201503;2015
2015-03-07;201503;2015
2015-03-08;201503;2015
2015-03-09;201503;2015
2015-03-10;201503;2015
2015-03-11;201503;2015
2015-03-12;201503;2015
2015-03-13;201503;2015
2015-03-14;201503;2015
2015-03-15;201503;2015
2015-03-16;201503;2015
2015-03-17;201503;2015
2015-03-18;201503;2015
2015-03-19;201503;2015
2015-03-20;201503;2015
2015-03-21;201503;2015
2015-03-22;201503;2015
2015-03-23;201503;2015
2015-03-24;201503;2015
2015-03-25;201503;2015
2015-03-26;201503;2015
2015-03-27;201503;2015
2015-03-28;201503;2015
2015-03-29;201503;2015
2015-03-30;201503;2015
2015-03-31;201503;2015
2015-04-01;201504;2015
2015-04-02;201504;2015
2015-04-03;201504;2015
2015-04-04;201504;2015
2015-04-05;201504;2015
2015-04-06;201504;2015
2015-04-07;201504;2015
2015-04-08;201504;2015
2015-04-09;201504;2015
2015-04-10;201504;2015
2015-04-11;201504;2015
2015-04-12;201504;2015
2015-04-13;201504;2015
2015-04-14;201504;2015
2015-04-15;201504;2015
2015-04-16;201504;2015
2015-04-17;201504;2015
2015-04-18;201504;2015
2015-04-19;201504;2015
2015-04-20;201504;2015
2015-04-21;201504;2015
2015-04-22;201504;2015
2015-04-23;201504;2015
2015-04-24;201504;2015
2015-04-25;201504;2015
2015-04-26;201504;2015
2015-04-27;201504;2015
2015-04-28;201504;2015
2015-04-29;201504;2015
2015-04-30;201504;2015
2015-05-01;201505;2015
2015-05-02;201505;2015
2015-05-03;201505;2015
2015-05-04;201505;2015
2015-05-05;201505;2015
2015-05-06;201505;2015
2015-05-07;201505;2015
2015-05-08;201505;2015
2015-05-09;201505;2015
2015-05-10;201505;2015
2015-05-11;201505;2015
2015-05-12;201505;2015
2015-05-13;201505;2015
2015-05-14;201505;2015
2015-05-15;201505;2015
2015-05-16;201505;2015
2014-09-07;201409;2014
2014-09-09;201409;2014
2014-09-10;201409;2014
2014-09-13;201409;2014
2014-09-14;201409;2014
2014-09-16;201409;2014
2014-09-19;201409;2014
2014-09-22;201409;2014
2014-09-23;201409;2014
2014-10-03;201410;2014
2014-10-04;201410;2014
2014-10-05;201410;2014
2014-10-08;201410;2014
2014-10-09;201410;2014
2014-10-12;201410;2014
2014-10-13;201410;2014
2014-10-15;201410;2014
2014-10-16;201410;2014
2014-10-17;201410;2014
2014-10-20;201410;2014
2014-10-24;201410;2014
2014-10-25;201410;2014
2014-10-30;201410;2014
2014-11-01;201411;2014
2014-11-05;201411;2014
2014-11-09;201411;2014
2014-11-17;201411;2014
2014-11-21;201411;2014
2014-11-23;201411;2014
2014-12-07;201412;2014
2014-12-08;201412;2014
2014-12-14;201412;2014
2014-12-16;201412;2014
2014-12-21;201412;2014
2014-12-24;201412;2014
2014-12-26;201412;2014
2014-12-31;201412;2014
2014-01-03;201401;2014
2014-01-09;201401;2014
2014-01-11;201401;2014
2014-01-12;201401;2014
2014-01-15;201401;2014
2014-01-19;201401;2014
2014-01-23;201401;2014
2014-01-24;201401;2014
2014-01-27;201401;2014
2014-01-28;201401;2014
2014-02-02;201402;2014
2014-02-03;201402;2014
2014-02-06;201402;2014
2014-02-07;201402;2014
2014-02-09;201402;2014
2014-02-15;201402;2014
2014-02-18;201402;2014
2014-02-19;201402;2014
2014-02-20;201402;2014
2014-02-26;201402;2014
2014-03-02;201403;2014
2014-03-09;201403;2014
2014-03-13;201403;2014
2014-03-17;201403;2014
2014-03-18;201403;2014
2014-03-22;201403;2014
2014-03-23;201403;2014
2014-03-26;201403;2014
2014-03-27;201403;2014
2014-04-02;201404;2014
2014-04-04;201404;2014
2016-09-13;201609;2016
2016-09-18;201609;2016
2016-09-21;201609;2016
2016-09-22;201609;2016
2016-09-24;201609;2016
2016-09-27;201609;2016
2016-10-01;201610;2016
2016-10-07;201610;2016
2016-10-08;201610;2016
2016-10-09;201610;2016
2016-10-14;201610;2016
2016-10-19;201610;2016
2016-10-21;201610;2016
2016-10-25;201610;2016
2016-10-27;201610;2016
2016-10-28;201610;2016
2016-10-30;201610;2016
2016-11-03;201611;2016
2016-11-04;201611;2016
2016-11-09;201611;2016
2016-11-16;201611;2016
2016-11-20;201611;2016
2016-11-21;201611;2016
2016-11-22;201611;2016
2016-11-23;201611;2016
2016-11-25;201611;2016
2016-11-30;201611;2016
2016-12-03;201612;2016
2016-12-08;201612;2016
2016-12-11;201612;2016
2016-12-20;201612;2016
2016-12-21;201612;2016
2016-12-23;201612;2016
2016-12-24;201612;2016
2016-12-26;201612;2016
2016-12-31;201612;2016
2015-01-02;201501;2015
2015-01-04;201501;2015
2015-01-08;201501;2015
2015-01-10;201501;2015
2015-01-11;201501;2015
2015-01-14;201501;2015
2015-01-15;201501;2015
2015-01-18;201501;2015
2015-01-20;201501;2015
2015-01-21;201501;2015
2015-01-22;201501;2015
2015-01-26;201501;2015
2015-01-27;201501;2015
2015-01-31;201501;2015
2015-02-02;201502;2015
2015-02-03;201502;2015
2015-02-09;201502;2015
2016-04-10;201604;2016
2016-04-19;201604;2016
2016-04-22;201604;2016
2016-04-25;201604;2016
2016-04-27;201604;2016
2016-05-02;201605;2016
2016-05-09;201605;2016
2016-05-12;201605;2016
2016-05-23;201605;2016
2016-05-25;201605;2016
2016-05-26;201605;2016
2016-06-01;201606;2016
2016-06-04;201606;2016
2016-06-14;201606;2016
2016-06-19;201606;2016
2016-06-21;201606;2016
2016-06-24;201606;2016
2016-06-25;201606;2016
2016-06-27;201606;2016
2016-06-29;201606;2016
2016-06-30;201606;2016
2016-07-01;201607;2016
2016-07-02;201607;2016
2016-07-03;201607;2016
2016-07-04;201607;2016
2016-07-05;201607;2016
2016-07-06;201607;2016
2016-07-07;201607;2016
2016-07-08;201607;2016
2016-07-09;201607;2016
2016-07-10;201607;2016
2016-07-11;201607;2016
2016-07-12;201607;2016
2016-01-03;201601;2016
2016-01-04;201601;2016
2016-01-05;201601;2016
2016-01-06;201601;2016
2016-01-07;201601;2016
2016-01-08;201601;2016
2016-01-09;201601;2016
2016-01-10;201601;2016
2016-01-11;201601;2016
2016-01-12;201601;2016
2016-01-13;201601;2016
2016-01-14;201601;2016
2016-01-15;201601;2016
2016-01-16;201601;2016
2016-01-17;201601;2016
2016-01-18;201601;2016
2016-01-19;201601;2016
2016-01-20;201601;2016
2016-01-21;201601;2016
2016-01-22;201601;2016
2016-01-23;201601;2016
2016-01-24;201601;2016
2016-01-25;201601;2016
2016-01-26;201601;2016
2016-01-27;201601;2016
2016-01-28;201601;2016
2016-01-29;201601;2016
2016-01-30;201601;2016
2016-01-31;201601;2016
2016-02-01;201602;2016
2016-02-02;201602;2016
2016-02-03;201602;2016
2016-02-04;201602;2016
2016-02-05;201602;2016
2016-02-06;201602;2016
2016-02-07;201602;2016
2016-02-08;201602;2016
2016-02-09;201602;2016
2016-02-10;201602;2016
2016-02-11;201602;2016
2016-02-12;201602;2016
2016-02-13;201602;2016
2016-02-14;201602;2016
2016-02-15;201602;2016
2016-02-16;201602;2016
2016-02-17;201602;2016
2016-02-18;201602;2016
2016-02-19;201602;2016
2016-02-20;201602;2016
2016-02-21;201602;2016
2016-02-22;201602;2016
2016-02-23;201602;2016
2016-02-24;201602;2016
2016-02-25;201602;2016
2016-02-26;201602;2016
2016-02-27;201602;2016
2016-02-28;201602;2016
2016-03-01;201603;2016
2016-03-02;201603;2016
2016-03-03;201603;2016
2016-03-04;201603;2016
2016-03-05;201603;2016
2016-03-06;201603;2016
2016-03-07;201603;2016
2016-03-08;201603;2016
2016-03-09;201603;2016
2016-03-10;201603;2016
2016-03-11;201603;2016
2016-03-12;201603;2016
2016-03-13;201603;2016
2016-03-14;201603;2016
2016-03-15;201603;2016
2016-03-16;201603;2016
2016-03-17;201603;2016
2016-03-18;201603;2016
2016-03-19;201603;2016
